quartile,mean_profit,lambda_may
0.6,-3905.0219200611655,0
0.6,-3904.7138687960137,0
0.6,-4015.0446108498936,0
0.6,-4014.934929003886,0
0.6,-4014.925657536135,0
0.6,-3905.25295851003,0
0.6,-3904.4828303471504,0
0.6,-3905.175945693742,0
0.6,-4014.941758152352,0
0.6,-3905.1759456937416,0
0.6,-4015.0377540058175,0
0.6,-4014.925657536135,0
0.6,-3905.2529585100297,0
0.6,-4014.925657536135,0
0.6,-4014.925657536135,0
0.6,-3905.4069841426062,0
0.6,-4014.934929003886,0
0.6,-3904.5598431634376,0
0.6,-3904.1747790819977,0
0.6,-3904.020753449422,0
0.6,-4014.934929003886,0
0.6,-3905.175945693742,0
0.6,-3904.4058175308624,0
0.6,-3904.5598431634376,0
0.6,-3905.4069841426053,0
0.6,-3905.63802259147,0
0.6,-4014.898611085487,0
0.6,-3905.9460738566213,0
0.6,-3904.251791898286,0
0.6,-3904.5598431634385,0
0.6,-3904.6368559797256,0
0.6,-3904.713868796015,0
0.6,-4014.941204062351,0
0.6,-4015.0377540058175,0
0.6,-3904.251791898286,0
0.6,-3904.9449072448774,0
0.6,-4015.0001908379163,0
0.6,-3905.25295851003,0
0.6,-4014.941758152352,0
0.6,-4014.9300075453666,0
0.6,-4014.9517262319077,0
0.6,-3904.86789442859,0
0.6,-4015.1011347051904,0
0.6,-3904.8678944285903,0
0.6,-4015.0377540058175,0
0.6,-3904.7138687960137,0
0.6,-3905.9460738566218,0
0.6,-4015.1011347051904,0
0.6,-4014.941758152352,0
0.6,-3905.63802259147,0
0.6,-4015.010387901069,0
0.6,-4014.941758152352,0
0.6,-3904.6368559797256,0
0.6,-3905.0219200611655,0
0.6,-4014.898611085487,0
0.6,-4014.898611085487,0
0.6,-4014.941758152352,0
0.6,-3904.4828303471504,0
0.6,-4015.010387901069,0
0.6,-3905.6380225914695,0
0.6,-3904.5598431634376,0
0.6,-3904.9449072448783,0
0.6,-4015.0183814271795,0
0.6,-4014.925657536135,0
0.6,-3904.48283034715,0
0.6,-3904.9449072448783,0
0.6,-3905.4069841426062,0
0.6,-4014.905623836028,0
0.6,-4014.9676218494064,0
0.6,-3905.3299713263173,0
0.6,-4015.1011347051904,0
0.6,-4015.0183814271795,0
0.6,-3905.175945693742,0
0.6,-3904.09776626571,0
0.6,-4014.925657536135,0
0.6,-3905.9460738566218,0
0.6,-4014.934929003886,0
0.6,-3904.48283034715,0
0.6,-4015.0377540058175,0
0.6,-3905.0219200611664,0
0.6,-3904.5598431634376,0
0.6,-3904.1747790819977,0
0.6,-3904.3288047145743,0
0.6,-3904.713868796014,0
0.6,-3904.86789442859,0
0.6,-3904.790881612302,0
0.6,-3904.6368559797256,0
0.6,-4015.010387901069,0
0.6,-3904.3288047145743,0
0.6,-3904.7138687960137,0
0.6,-3904.48283034715,0
0.6,-3904.020753449422,0
0.6,-4015.0183814271795,0
0.6,-4015.010387901069,0
0.6,-3904.713868796014,0
0.6,-3904.020753449422,0
0.6,-3905.0989328774535,0
0.7,-4014.9008697501613,0
0.7,-3904.405817530862,0
0.7,-4014.9008697501613,0
0.7,-3905.329971326318,0
0.7,-3905.0219200611664,0
0.7,-3905.1759456937416,0
0.7,-3904.1747790819977,0
0.7,-3905.483996958894,0
0.7,-3906.100099489198,0
0.7,-4014.9148419835196,0
0.7,-3904.8678944285903,0
0.7,-3905.8690610403337,0
0.7,-3905.2529585100297,0
0.7,-3903.943740633134,0
0.7,-4015.123307693574,0
0.7,-4015.0069432499704,0
0.7,-3904.7908816123017,0
0.7,-4015.0013784239914,0
0.7,-3905.0219200611664,0
0.7,-3904.9449072448783,0
0.7,-4014.995121553509,0
0.7,-4014.9063541828114,0
0.7,-3904.251791898286,0
0.7,-3904.09776626571,0
0.7,-3905.561009775182,0
0.7,-4014.995121553509,0
0.7,-3904.3288047145743,0
0.7,-4014.9008697501613,0
0.7,-4014.8637413418305,0
0.7,-4014.9125971127487,0
0.7,-3904.790881612302,0
0.7,-3905.329971326318,0
0.7,-3905.098932877454,0
0.7,-3905.329971326318,0
0.7,-3904.328804714574,0
0.7,-3905.1759456937416,0
0.7,-4015.019099167008,0
0.7,-3904.790881612302,0
0.7,-3904.6368559797256,0
0.7,-3904.4058175308624,0
0.7,-3904.251791898286,0
0.7,-3904.7138687960137,0
0.7,-3905.3299713263173,0
0.7,-4014.8668205510994,0
0.7,-4015.123307693574,0
0.7,-4014.9063541828114,0
0.7,-3904.4828303471504,0
0.7,-4014.9063541828114,0
0.7,-3904.8678944285903,0
0.7,-3904.7138687960137,0
0.7,-3904.9449072448783,0
0.7,-3905.4069841426053,0
0.7,-3904.790881612302,0
0.7,-4014.905519240146,0
0.7,-3905.1759456937416,0
0.7,-4014.958916824513,0
0.7,-4014.995121553509,0
0.7,-3904.09776626571,0
0.7,-3904.020753449422,0
0.7,-4015.0013784239914,0
0.7,-3905.0989328774535,0
0.7,-3905.0219200611655,0
0.7,-4014.9008697501613,0
0.7,-3905.175945693742,0
0.7,-3906.1771123054864,0
0.7,-4014.957758954262,0
0.7,-3904.09776626571,0
0.7,-3905.561009775182,0
0.7,-3905.175945693742,0
0.7,-4014.995121553509,0
