Year,V6 Percent,Initial Probability,Quantile,Mean Profit Percent Change,Sprays in May,Market Demand,Simulation
2014,1.0,1e-05,0.6,-0.25314752602735235,5,high,4
2014,1.0,1e-05,0.6,-0.03992079052243364,6,high,4
2014,1.0,1e-05,0.6,-0.3371012026425147,7,high,4
2014,1.0,1e-05,0.6,0.023523157927951736,8,high,4
2014,1.0,1e-05,0.6,0.04459326697478606,9,high,4
2014,1.0,1e-05,0.6,-0.011589732245709538,10,high,4
2014,1.0,1e-05,0.8,-0.039788401282380294,0,high,4
2014,1.0,1e-05,0.8,-0.2869188441275427,1,high,4
2014,1.0,1e-05,0.8,0.046456968581648446,2,high,4
2014,1.0,1e-05,0.8,-0.41325956500116073,3,high,4
2014,1.0,1e-05,0.8,-0.20597401919155994,4,high,4
2014,1.0,1e-05,0.8,-0.049581664677708075,5,high,4
2014,1.0,1e-05,0.8,-0.07218888142107635,6,high,4
2014,1.0,1e-05,0.8,0.12458527317877985,7,high,4
2014,1.0,1e-05,0.8,-0.08451888831003128,8,high,4
2014,1.0,1e-05,0.8,0.15177258402786983,9,high,4
2014,1.0,1e-05,0.8,0.06904358689947367,10,high,4
2014,1.0,1e-05,1.0,0.11103166329560175,0,high,4
2014,1.0,1e-05,1.0,-0.04929988157742896,1,high,4
2014,1.0,1e-05,1.0,0.08130197142830455,2,high,4
2014,1.0,1e-05,1.0,-0.22477431021292466,3,high,4
2014,1.0,1e-05,1.0,-0.19589176118710044,4,high,4
2014,1.0,1e-05,1.0,0.04165546928461067,5,high,4
2014,1.0,1e-05,1.0,-0.3040026588211201,6,high,4
2014,1.0,1e-05,1.0,-0.12271014611731283,7,high,4
2014,1.0,1e-05,1.0,-0.3727241770391229,8,high,4
2014,1.0,1e-05,1.0,-0.14299256571417004,9,high,4
2014,1.0,1e-05,1.0,-0.03066194534319192,10,high,4
2014,1.0,5e-05,0.2,-0.2453971740595212,0,high,4
2014,1.0,5e-05,0.2,-0.1427646078853554,1,high,4
2014,1.0,5e-05,0.2,-0.2017557094799305,2,high,4
2014,1.0,5e-05,0.2,-0.08449411626991493,3,high,4
2014,1.0,5e-05,0.2,0.08518328148737497,4,high,4
2014,1.0,5e-05,0.2,-0.12473872385600485,5,high,4
2014,1.0,5e-05,0.2,-0.3282453926718909,6,high,4
2014,1.0,5e-05,0.2,-0.3026592437810476,7,high,4
2014,1.0,5e-05,0.2,0.0744852033120635,8,high,4
2014,1.0,5e-05,0.2,-0.3562537317322053,9,high,4
2014,1.0,5e-05,0.2,-0.18653960520024013,10,high,4
2014,1.0,5e-05,0.4,-0.2583923993091897,0,high,4
2014,1.0,5e-05,0.4,-0.26005538309526477,1,high,4
2014,1.0,5e-05,0.4,-0.2922482365861977,2,high,4
2014,1.0,5e-05,0.4,-0.18237407670351802,3,high,4
2014,1.0,5e-05,0.4,-0.36505456137806436,4,high,4
2014,1.0,5e-05,0.4,-0.2655967532584361,5,high,4
2014,1.0,5e-05,0.4,-0.2425577504590851,6,high,4
2014,1.0,5e-05,0.4,-0.5750654761452804,7,high,4
2014,1.0,5e-05,0.4,-0.2282225319800838,8,high,4
2014,1.0,5e-05,0.4,0.10425619712462314,9,high,4
2014,1.0,5e-05,0.4,-0.4366303363988507,10,high,4
2014,1.0,5e-05,0.6,-0.36269321796809467,0,high,4
2014,1.0,5e-05,0.6,-0.27333690495963253,1,high,4
2014,1.0,5e-05,0.6,-0.12601384317673495,2,high,4
2014,1.0,5e-05,0.6,-0.24375323238150257,3,high,4
2014,1.0,5e-05,0.6,-0.390467630091039,4,high,4
2014,1.0,5e-05,0.6,-0.24754685881042682,5,high,4
2014,1.0,5e-05,0.6,0.05917538920142538,6,high,4
2014,1.0,5e-05,0.6,-0.3434071667193833,7,high,4
2014,1.0,5e-05,0.6,-0.34289077451123207,8,high,4
2014,1.0,5e-05,0.6,0.09173670676974635,9,high,4
2014,1.0,5e-05,0.6,-0.031197572382567672,10,high,4
2014,1.0,5e-05,0.8,-0.1258811029594921,0,high,4
2014,1.0,5e-05,0.8,-0.23305370031050876,1,high,4
2014,1.0,5e-05,0.8,-0.3946075465225917,2,high,4
2014,1.0,5e-05,0.8,-0.3805375355992051,3,high,4
2014,1.0,5e-05,0.8,-0.30649772603371694,4,high,4
2014,1.0,5e-05,0.8,-0.3255541458329068,5,high,4
2014,1.0,5e-05,0.8,-0.5657750371122727,6,high,4
2014,1.0,5e-05,0.8,-0.30274428438845,7,high,4
2014,1.0,5e-05,0.8,0.0904821117866796,8,high,4
2014,1.0,5e-05,0.8,-0.3774983580271303,9,high,4
2014,1.0,5e-05,0.8,-0.033181613286358026,10,high,4
2014,1.0,5e-05,1.0,-0.28280463793032,0,high,4
2014,1.0,5e-05,1.0,-0.317245910907021,1,high,4
2014,1.0,5e-05,1.0,-0.05307467612004055,2,high,4
2014,1.0,5e-05,1.0,0.0015832627601314237,3,high,4
2014,1.0,5e-05,1.0,-0.3340600171614873,4,high,4
2014,1.0,5e-05,1.0,0.16789335980408232,5,high,4
2014,1.0,5e-05,1.0,-0.0600700405344049,6,high,4
2014,1.0,5e-05,1.0,-0.3371179241458786,7,high,4
2014,1.0,5e-05,1.0,-0.7535377221701791,8,high,4
2014,1.0,5e-05,1.0,-0.24739684763186112,9,high,4
2014,1.0,5e-05,1.0,0.24160199521460257,10,high,4
2014,1.0,0.0001,0.2,-0.2559918912386585,0,high,4
2014,1.0,0.0001,0.2,-0.26814727245661224,1,high,4
2014,1.0,0.0001,0.2,-0.04911541801203204,2,high,4
2014,1.0,0.0001,0.2,-0.24506201768052469,3,high,4
2014,1.0,0.0001,0.2,-0.3233310386354942,4,high,4
2014,1.0,0.0001,0.2,-0.409930810131257,5,high,4
2014,1.0,0.0001,0.2,-0.25478609521827544,6,high,4
2014,1.0,0.0001,0.2,-0.28559603001385864,7,high,4
2014,1.0,0.0001,0.2,-0.5880728140054604,8,high,4
2014,1.0,0.0001,0.2,-0.3700355632254956,9,high,4
2014,1.0,0.0001,0.2,-0.21874090066838753,10,high,4
2014,1.0,0.0001,0.4,-0.33077918201117956,0,high,4
2014,1.0,0.0001,0.4,-0.14469522729319667,1,high,4
2014,1.0,0.0001,0.4,-0.31953322118295935,2,high,4
2014,1.0,0.0001,0.4,-0.1158474432535878,3,high,4
2014,1.0,0.0001,0.4,-0.5529031189715968,4,high,4
2014,1.0,0.0001,0.4,-0.34020222686857876,5,high,4
2014,1.0,0.0001,0.4,-0.30162466864171367,6,high,4
2014,1.0,0.0001,0.4,-0.4832421461103642,7,high,4
2014,1.0,0.0001,0.4,-0.1048579612238579,8,high,4
2014,1.0,0.0001,0.4,-0.7269435188886745,9,high,4
2014,1.0,0.0001,0.4,-0.304052789902783,10,high,4
2014,1.0,0.0001,0.6,-0.4137202639191555,0,high,4
2014,1.0,0.0001,0.6,-0.29820475782260686,1,high,4
2014,1.0,0.0001,0.6,-0.2093805917650665,2,high,4
2014,1.0,0.0001,0.6,-0.3777648337285331,3,high,4
2014,1.0,0.0001,0.6,-0.38900619247432694,4,high,4
2014,1.0,0.0001,0.6,-0.3826229837332433,5,high,4
2014,1.0,0.0001,0.6,-0.5390437428120587,6,high,4
2014,1.0,0.0001,0.6,-0.36489183889531707,7,high,4
2014,1.0,0.0001,0.6,-0.5501940833484461,8,high,4
2014,1.0,0.0001,0.6,-0.5468525053701059,9,high,4
2014,1.0,0.0001,0.6,-0.4474776457815207,10,high,4
2014,1.0,0.0001,0.8,-0.3784353222297035,0,high,4
2014,1.0,0.0001,0.8,-0.23809562548434854,1,high,4
2014,1.0,0.0001,0.8,-0.3031280919863544,2,high,4
2014,1.0,0.0001,0.8,-0.36463305583232886,3,high,4
2014,1.0,0.0001,0.8,-0.3652868827309069,4,high,4
2014,1.0,0.0001,0.8,-0.3825923905626776,5,high,4
2014,1.0,0.0001,0.8,-0.6239633191019083,6,high,4
2014,1.0,0.0001,0.8,-0.531293816039744,7,high,4
2014,1.0,0.0001,0.8,-0.47263896970800334,8,high,4
2014,1.0,0.0001,0.8,-0.47617238464990574,9,high,4
2014,1.0,0.0001,0.8,-0.23372593331026503,10,high,4
2014,1.0,0.0001,1.0,-0.43846966969155493,0,high,4
2014,1.0,0.0001,1.0,-0.25843844326081294,1,high,4
2014,1.0,0.0001,1.0,-0.33647122990765777,2,high,4
2014,1.0,0.0001,1.0,-0.4905516369251412,3,high,4
2014,1.0,0.0001,1.0,-0.41680266597246934,4,high,4
2014,1.0,0.0001,1.0,-0.3143672821400497,5,high,4
2014,1.0,0.0001,1.0,-0.49963970946479175,6,high,4
2014,1.0,0.0001,1.0,-0.5005276636739138,7,high,4
2014,1.0,0.0001,1.0,-0.7358645833511881,8,high,4
2014,1.0,0.0001,1.0,-0.5656653795879205,9,high,4
2014,1.0,0.0001,1.0,-0.4732593386138201,10,high,4
2014,1.0,0.0005,0.2,-0.4229594610522851,0,high,4
2014,1.0,0.0005,0.2,-0.16216147646281456,1,high,4
2014,1.0,0.0005,0.2,-0.38551734868528265,2,high,4
2014,1.0,0.0005,0.2,-0.4478808451422665,3,high,4
2014,1.0,0.0005,0.2,-0.3678570571228746,4,high,4
2014,1.0,0.0005,0.2,-0.37207164357265854,5,high,4
2014,1.0,0.0005,0.2,-0.44996795155278363,6,high,4
2014,1.0,0.0005,0.2,-0.8226692228894658,7,high,4
2014,1.0,0.0005,0.2,-0.6667580783287542,8,high,4
2014,1.0,0.0005,0.2,-0.5687072650015425,9,high,4
2014,1.0,0.0005,0.2,-0.7855164177298422,10,high,4
2014,1.0,0.0005,0.4,-0.6174734669824539,0,high,4
2014,1.0,0.0005,0.4,-0.4249925121839305,1,high,4
2014,1.0,0.0005,0.4,-0.39526602811559375,2,high,4
2014,1.0,0.0005,0.4,-0.623874763975831,3,high,4
2014,1.0,0.0005,0.4,-0.4920032879580226,4,high,4
2014,1.0,0.0005,0.4,-0.756626513606731,5,high,4
2014,1.0,0.0005,0.4,-0.91257185363415,6,high,4
2014,1.0,0.0005,0.4,-0.753271836223588,7,high,4
2014,1.0,0.0005,0.4,-0.9244761593857422,8,high,4
2014,1.0,0.0005,0.4,-0.7698517828640269,9,high,4
2014,1.0,0.0005,0.4,-1.3023882488865117,10,high,4
2014,1.0,0.0005,0.6,-0.5731508408884858,0,high,4
2014,1.0,0.0005,0.6,-0.43014010418234133,1,high,4
2014,1.0,0.0005,0.6,-0.3200580829293058,2,high,4
2014,1.0,0.0005,0.6,-0.38059864699015633,3,high,4
2014,1.0,0.0005,0.6,-0.419069676792759,4,high,4
2014,1.0,0.0005,0.6,-0.5766313484128491,5,high,4
2014,1.0,0.0005,0.6,-0.9457887698552593,6,high,4
2014,1.0,0.0005,0.6,-0.7640543125777481,7,high,4
2014,1.0,0.0005,0.6,-0.8784851213865666,8,high,4
2014,1.0,0.0005,0.6,-1.2454342732414099,9,high,4
2014,1.0,0.0005,0.6,-0.9964193746824205,10,high,4
2014,1.0,0.0005,0.8,-0.7805678600172277,0,high,4
2014,1.0,0.0005,0.8,-0.3167670643910558,1,high,4
2014,1.0,0.0005,0.8,-0.2665074781753661,2,high,4
2014,1.0,0.0005,0.8,-0.29647917833114007,3,high,4
2014,1.0,0.0005,0.8,-0.44866860798161434,4,high,4
2014,1.0,0.0005,0.8,-0.7104427720636872,5,high,4
2014,1.0,0.0005,0.8,-0.7153046944342825,6,high,4
2014,1.0,0.0005,0.8,-0.8749617116974066,7,high,4
2014,1.0,0.0005,0.8,-0.7035256673353698,8,high,4
2014,1.0,0.0005,0.8,-0.8621916336186891,9,high,4
2014,1.0,0.0005,0.8,-0.8189608266706606,10,high,4
2014,1.0,0.0005,1.0,-0.9622793696264768,0,high,4
2014,1.0,0.0005,1.0,-0.5211925517704447,1,high,4
2014,1.0,0.0005,1.0,-0.5183001865052211,2,high,4
2014,1.0,0.0005,1.0,-0.6778616416341605,3,high,4
2014,1.0,0.0005,1.0,-0.7068476048716734,4,high,4
2014,1.0,0.0005,1.0,-0.9871181741847116,5,high,4
2014,1.0,0.0005,1.0,-0.9798758202347854,6,high,4
2014,1.0,0.0005,1.0,-1.216966206870926,7,high,4
2014,1.0,0.0005,1.0,-1.2490191554439285,8,high,4
2014,1.0,0.0005,1.0,-1.193555776506052,9,high,4
2014,1.0,0.0005,1.0,-1.368198065629782,10,high,4
2014,1.0,0.001,0.2,-0.37197755044572395,0,high,4
2014,1.0,0.001,0.2,-0.4156825013754006,1,high,4
2014,1.0,0.001,0.2,-0.5948215927070779,2,high,4
2014,1.0,0.001,0.2,-0.4176258939196741,3,high,4
2014,1.0,0.001,0.2,-0.6742725242093228,4,high,4
2014,1.0,0.001,0.2,-0.5320885173443267,5,high,4
2014,1.0,0.001,0.2,-0.7797305685783658,6,high,4
2014,1.0,0.001,0.2,-0.7705506545964524,7,high,4
2014,1.0,0.001,0.2,-0.9706467232351141,8,high,4
2014,1.0,0.001,0.2,-0.7168107148957626,9,high,4
2014,1.0,0.001,0.2,-0.9774282726236764,10,high,4
2014,1.0,0.001,0.4,-0.9812234893064937,0,high,4
2014,1.0,0.001,0.4,-0.5231686976202559,1,high,4
2014,1.0,0.001,0.4,-0.6402052379871804,2,high,4
2014,1.0,0.001,0.4,-0.6658080401077093,3,high,4
2014,1.0,0.001,0.4,-0.7779958471737775,4,high,4
2014,1.0,0.001,0.4,-0.8461831321524336,5,high,4
2014,1.0,0.001,0.4,-0.7995047916308848,6,high,4
2014,1.0,0.001,0.4,-1.0029034132817602,7,high,4
2014,1.0,0.001,0.4,-1.0656654487317516,8,high,4
2014,1.0,0.001,0.4,-1.2945286902305797,9,high,4
2014,1.0,0.001,0.4,-1.6204521639183491,10,high,4
2014,1.0,0.001,0.6,-1.0494607218225789,0,high,4
2014,1.0,0.001,0.6,-0.8135014027277794,1,high,4
2014,1.0,0.001,0.6,-0.5559613718460596,2,high,4
2014,1.0,0.001,0.6,-0.4670722779481446,3,high,4
2014,1.0,0.001,0.6,-0.723770199112647,4,high,4
2014,1.0,0.001,0.6,-0.5551006959381608,5,high,4
2014,1.0,0.001,0.6,-0.8753187891697777,6,high,4
2014,1.0,0.001,0.6,-0.9786624668328942,7,high,4
2014,1.0,0.001,0.6,-0.9280227999179438,8,high,4
2014,1.0,0.001,0.6,-1.1038717503563096,9,high,4
2014,1.0,0.001,0.6,-0.9821225446813103,10,high,4
2014,1.0,0.001,0.8,-1.0590715479561303,0,high,4
2014,1.0,0.001,0.8,-0.6959675589622695,1,high,4
2014,1.0,0.001,0.8,-0.5575080992462556,2,high,4
2014,1.0,0.001,0.8,-0.7161451405909675,3,high,4
2014,1.0,0.001,0.8,-0.46707328999928055,4,high,4
2014,1.0,0.001,0.8,-1.0160048897196128,5,high,4
2014,1.0,0.001,0.8,-0.9655437796615509,6,high,4
2014,1.0,0.001,0.8,-1.2479932693547386,7,high,4
2014,1.0,0.001,0.8,-1.3285152182236526,8,high,4
2014,1.0,0.001,0.8,-1.2362150011654975,9,high,4
2014,1.0,0.001,0.8,-1.4325475793585214,10,high,4
2014,1.0,0.001,1.0,-2.5344395896221608,0,high,4
2014,1.0,0.001,1.0,-1.485513659463336,1,high,4
2014,1.0,0.001,1.0,-0.7632296758992322,2,high,4
2014,1.0,0.001,1.0,-0.899755801616277,3,high,4
2014,1.0,0.001,1.0,-1.0357183053297574,4,high,4
2014,1.0,0.001,1.0,-0.9532157353978523,5,high,4
2014,1.0,0.001,1.0,-1.4497648729456736,6,high,4
2014,1.0,0.001,1.0,-1.6504625484853028,7,high,4
2014,1.0,0.001,1.0,-1.7798350759044057,8,high,4
2014,1.0,0.001,1.0,-1.6127868388212077,9,high,4
2014,1.0,0.001,1.0,-2.276184921885008,10,high,4
2014,1.0,0.005,0.2,-1.0439362856552112,0,high,4
2014,1.0,0.005,0.2,-0.8933974759577565,1,high,4
2014,1.0,0.005,0.2,-0.426434191376447,2,high,4
2014,1.0,0.005,0.2,-0.40050425375359516,3,high,4
2014,1.0,0.005,0.2,-0.8273438032286522,4,high,4
2014,1.0,0.005,0.2,-0.536784510832385,5,high,4
2014,1.0,0.005,0.2,-0.8721033740161661,6,high,4
2014,1.0,0.005,0.2,-0.8545884376184589,7,high,4
2014,1.0,0.005,0.2,-0.9665461506054364,8,high,4
2014,1.0,0.005,0.2,-1.0167991062341457,9,high,4
2014,1.0,0.005,0.2,-1.1215659151862964,10,high,4
2014,1.0,0.005,0.4,-2.9127689816203386,0,high,4
2014,1.0,0.005,0.4,-1.9625075049137748,1,high,4
2014,1.0,0.005,0.4,-1.2445275681846195,2,high,4
2014,1.0,0.005,0.4,-0.7536261185370002,3,high,4
2014,1.0,0.005,0.4,-0.7334499280701465,4,high,4
2014,1.0,0.005,0.4,-1.0872609479074136,5,high,4
2014,1.0,0.005,0.4,-1.4016316049864421,6,high,4
2014,1.0,0.005,0.4,-1.1182393502920582,7,high,4
2014,1.0,0.005,0.4,-1.74862951943414,8,high,4
2014,1.0,0.005,0.4,-1.4151687549936658,9,high,4
2014,1.0,0.005,0.4,-1.7161191861896654,10,high,4
2014,1.0,0.005,0.6,-3.354636206026672,0,high,4
2014,1.0,0.005,0.6,-1.789970508234371,1,high,4
2014,1.0,0.005,0.6,-0.5252313311747147,2,high,4
2014,1.0,0.005,0.6,-0.6837183429531726,3,high,4
2014,1.0,0.005,0.6,-0.6255465093494662,4,high,4
2014,1.0,0.005,0.6,-0.7969360657298443,5,high,4
2014,1.0,0.005,0.6,-0.8852315286760517,6,high,4
2014,1.0,0.005,0.6,-1.1370836474091879,7,high,4
2014,1.0,0.005,0.6,-0.9202000945340316,8,high,4
2014,1.0,0.005,0.6,-1.2509002486170366,9,high,4
2014,1.0,0.005,0.6,-1.3511865145514392,10,high,4
2014,1.0,0.005,0.8,-3.520020008891747,0,high,4
2014,1.0,0.005,0.8,-2.338496379751789,1,high,4
2014,1.0,0.005,0.8,-0.829761739219925,2,high,4
2014,1.0,0.005,0.8,-0.9053822240738572,3,high,4
2014,1.0,0.005,0.8,-0.8342693343745082,4,high,4
2014,1.0,0.005,0.8,-0.8466897529964714,5,high,4
2014,1.0,0.005,0.8,-1.191921913171627,6,high,4
2014,1.0,0.005,0.8,-1.1683768451320216,7,high,4
2014,1.0,0.005,0.8,-1.3139970051367342,8,high,4
2014,1.0,0.005,0.8,-1.484605769242991,9,high,4
2014,1.0,0.005,0.8,-1.5710129159414186,10,high,4
2014,1.0,0.005,1.0,-3.935856605779462,0,high,4
2014,1.0,0.005,1.0,-3.8516581478891134,1,high,4
2014,1.0,0.005,1.0,-1.171091954492224,2,high,4
2014,1.0,0.005,1.0,-1.564304970428657,3,high,4
2014,1.0,0.005,1.0,-1.199640384226954,4,high,4
2014,1.0,0.005,1.0,-1.5578887858599195,5,high,4
2014,1.0,0.005,1.0,-1.365774401550351,6,high,4
2014,1.0,0.005,1.0,-1.6387314517973046,7,high,4
2014,1.0,0.005,1.0,-2.090916086346702,8,high,4
2014,1.0,0.005,1.0,-2.068181723864351,9,high,4
2014,1.0,0.005,1.0,-2.9088497603238417,10,high,4
2014,1.0,0.01,0.2,-2.475085862291727,0,high,4
2014,1.0,0.01,0.2,-1.4702256227956436,1,high,4
2014,1.0,0.01,0.2,-0.5900549755351769,2,high,4
2014,1.0,0.01,0.2,-0.5643933888376979,3,high,4
2014,1.0,0.01,0.2,-0.808953182079844,4,high,4
2014,1.0,0.01,0.2,-0.6330235449698824,5,high,4
2014,1.0,0.01,0.2,-0.6824978202584517,6,high,4
2014,1.0,0.01,0.2,-0.8837437863705823,7,high,4
2014,1.0,0.01,0.2,-0.9504103498506049,8,high,4
2014,1.0,0.01,0.2,-0.9851378530609924,9,high,4
2014,1.0,0.01,0.2,-1.2090007411821804,10,high,4
2014,1.0,0.01,0.4,-3.9939359676245267,0,high,4
2014,1.0,0.01,0.4,-2.786559801333364,1,high,4
2014,1.0,0.01,0.4,-0.9349519582196165,2,high,4
2014,1.0,0.01,0.4,-1.3736671559168594,3,high,4
2014,1.0,0.01,0.4,-0.9079649976007289,4,high,4
2014,1.0,0.01,0.4,-0.9443096392617453,5,high,4
2014,1.0,0.01,0.4,-0.9692747739851101,6,high,4
2014,1.0,0.01,0.4,-1.293549826365845,7,high,4
2014,1.0,0.01,0.4,-1.664182920202541,8,high,4
2014,1.0,0.01,0.4,-1.4757345721272008,9,high,4
2014,1.0,0.01,0.4,-1.9534582646466736,10,high,4
2014,1.0,0.01,0.6,-4.046737515165994,0,high,4
2014,1.0,0.01,0.6,-3.9498226837319295,1,high,4
2014,1.0,0.01,0.6,-0.577161014663251,2,high,4
2014,1.0,0.01,0.6,-0.5893818798202455,3,high,4
2014,1.0,0.01,0.6,-0.8737779243194987,4,high,4
2014,1.0,0.01,0.6,-0.7983723361292994,5,high,4
2014,1.0,0.01,0.6,-1.1529687106549622,6,high,4
2014,1.0,0.01,0.6,-0.9827555892810376,7,high,4
2014,1.0,0.01,0.6,-1.2795601493966096,8,high,4
2014,1.0,0.01,0.6,-1.2239058541334416,9,high,4
2014,1.0,0.01,0.6,-1.43994688169165,10,high,4
2014,1.0,0.01,0.8,-4.281130422323059,0,high,4
2014,1.0,0.01,0.8,-3.7049166430293434,1,high,4
2014,1.0,0.01,0.8,-3.184507306091495,2,high,4
2014,1.0,0.01,0.8,-1.3879603007222059,3,high,4
2014,1.0,0.01,0.8,-0.834278952687849,4,high,4
2014,1.0,0.01,0.8,-0.7985066124240658,5,high,4
2014,1.0,0.01,0.8,-0.9685179258773768,6,high,4
2014,1.0,0.01,0.8,-1.2666554107831767,7,high,4
2014,1.0,0.01,0.8,-1.4440664504620255,8,high,4
2014,1.0,0.01,0.8,-1.621457265057857,9,high,4
2014,1.0,0.01,0.8,-1.622889687105371,10,high,4
2014,1.0,0.01,1.0,-4.7988163443381495,0,high,4
2014,1.0,0.01,1.0,-4.254144943375245,1,high,4
2014,1.0,0.01,1.0,-3.8598398890124606,2,high,4
2014,1.0,0.01,1.0,-3.7749912688506684,3,high,4
2014,1.0,0.01,1.0,-1.5640497896484633,4,high,4
2014,1.0,0.01,1.0,-1.2591793569199534,5,high,4
2014,1.0,0.01,1.0,-1.7212025687269972,6,high,4
2014,1.0,0.01,1.0,-1.6788133974842756,7,high,4
2014,1.0,0.01,1.0,-2.3218487296165753,8,high,4
2014,1.0,0.01,1.0,-2.210447712934017,9,high,4
2014,1.0,0.01,1.0,-2.7064503331509044,10,high,4
2014,0.0,1e-05,0.2,-0.15828140604919566,0,high,5
2014,0.0,1e-05,0.2,-0.04765539497857621,1,high,5
2014,0.0,1e-05,0.2,-0.0290066764962524,2,high,5
2014,0.0,1e-05,0.2,0.05537286612476184,3,high,5
2014,0.0,1e-05,0.2,0.05948313538151577,4,high,5
2014,0.0,1e-05,0.2,3.865440747365472e-05,5,high,5
2014,0.0,1e-05,0.2,-0.0977121477944428,6,high,5
2014,0.0,1e-05,0.2,-0.03998327803654683,7,high,5
2014,0.0,1e-05,0.2,-0.026917525035871654,8,high,5
2014,0.0,1e-05,0.2,-0.21037302347925516,9,high,5
2014,0.0,1e-05,0.2,-0.03844400150511895,10,high,5
2014,0.0,1e-05,0.4,-0.028070537342175593,0,high,5
2014,0.0,1e-05,0.4,-0.03200312784848168,1,high,5
2014,0.0,1e-05,0.4,-0.001314483582639184,2,high,5
2014,0.0,1e-05,0.4,0.05884023064582625,3,high,5
2014,0.0,1e-05,0.4,-0.05320621277495397,4,high,5
2014,0.0,1e-05,0.4,-0.12050744845219608,5,high,5
2014,0.0,1e-05,0.4,-0.2066135155126848,6,high,5
2014,0.0,1e-05,0.4,-0.25612519805130624,7,high,5
2014,0.0,1e-05,0.4,0.013319120563637231,8,high,5
2014,0.0,1e-05,0.4,-0.022524314108847674,9,high,5
2014,0.0,1e-05,0.4,-0.2786882671722738,10,high,5
2014,0.0,1e-05,0.6,0.030507111895233373,0,high,5
2014,0.0,1e-05,0.6,-0.18319792461069467,1,high,5
2014,0.0,1e-05,0.6,-0.2872277537977563,2,high,5
2014,0.0,1e-05,0.6,-0.18019932605114344,3,high,5
2014,0.0,1e-05,0.6,0.026501199165988285,4,high,5
2014,0.0,1e-05,0.6,-0.05368009911965555,5,high,5
2014,0.0,1e-05,0.6,-0.3917611160376847,6,high,5
2014,0.0,1e-05,0.6,0.10693277161519667,7,high,5
2014,0.0,1e-05,0.6,-0.25207295959866777,8,high,5
2014,0.0,1e-05,0.6,-0.0020867838458454163,9,high,5
2014,0.0,1e-05,0.6,0.0002319116535461508,10,high,5
2014,0.0,1e-05,0.8,-0.23362234062313594,0,high,5
2014,0.0,1e-05,0.8,-0.058314871588524865,1,high,5
2014,0.0,1e-05,0.8,0.0029386209747612945,2,high,5
2014,0.0,1e-05,0.8,-0.025282914373299922,3,high,5
2014,0.0,1e-05,0.8,-0.15965874302421382,4,high,5
2014,0.0,1e-05,0.8,0.024646706947691017,5,high,5
2014,0.0,1e-05,0.8,-0.049957188489064976,6,high,5
2014,0.0,1e-05,0.8,-0.001120674583523809,7,high,5
2014,0.0,1e-05,0.8,-0.33001119123646383,8,high,5
2014,0.0,1e-05,0.8,-0.0727872302748221,9,high,5
2014,0.0,1e-05,0.8,-0.03272419316243541,10,high,5
2014,0.0,1e-05,1.0,-0.06345133435750015,0,high,5
2014,0.0,1e-05,1.0,0.03925544311020994,1,high,5
2014,0.0,1e-05,1.0,-0.08893738943439966,2,high,5
2014,0.0,1e-05,1.0,-0.2515497724153436,3,high,5
2014,0.0,1e-05,1.0,0.07568217955507318,4,high,5
2014,0.0,1e-05,1.0,0.003088119757244447,5,high,5
2014,0.0,1e-05,1.0,-0.20889453135459388,6,high,5
2014,0.0,1e-05,1.0,-0.026616188786782433,7,high,5
2014,0.0,1e-05,1.0,-0.06966180307446848,8,high,5
2014,0.0,1e-05,1.0,-0.3171710275264373,9,high,5
2014,0.0,1e-05,1.0,-0.039349461741435526,10,high,5
2014,0.0,5e-05,0.2,-0.27547096447279756,0,high,5
2014,0.0,5e-05,0.2,-0.20888435554440657,1,high,5
2014,0.0,5e-05,0.2,0.01602893948105308,2,high,5
2014,0.0,5e-05,0.2,-0.11567235622875803,3,high,5
2014,0.0,5e-05,0.2,-0.2684969423960308,4,high,5
2014,0.0,5e-05,0.2,-0.254975820523644,5,high,5
2014,0.0,5e-05,0.2,-0.3164358017096521,6,high,5
2014,0.0,5e-05,0.2,-0.2502809300401193,7,high,5
2014,0.0,5e-05,0.2,-0.25638136828147023,8,high,5
2014,0.0,5e-05,0.2,-0.18651450449729864,9,high,5
2014,0.0,5e-05,0.2,-0.2838496233128935,10,high,5
2014,0.0,5e-05,0.4,-0.04906896249316674,0,high,5
2014,0.0,5e-05,0.4,-0.2122780717257713,1,high,5
2014,0.0,5e-05,0.4,-0.13539137963736667,2,high,5
2014,0.0,5e-05,0.4,-0.3156942811591755,3,high,5
2014,0.0,5e-05,0.4,-0.10237009843995708,4,high,5
2014,0.0,5e-05,0.4,-0.28593525085131727,5,high,5
2014,0.0,5e-05,0.4,-0.2703989838219033,6,high,5
2014,0.0,5e-05,0.4,-0.2193660967707347,7,high,5
2014,0.0,5e-05,0.4,-0.3179180004184844,8,high,5
2014,0.0,5e-05,0.4,-0.3068625912525111,9,high,5
2014,0.0,5e-05,0.4,-0.42010946302318736,10,high,5
2014,0.0,5e-05,0.6,-0.06501611544786268,0,high,5
2014,0.0,5e-05,0.6,-0.21264531050866403,1,high,5
2014,0.0,5e-05,0.6,-0.07556140534002832,2,high,5
2014,0.0,5e-05,0.6,-0.16888628887816523,3,high,5
2014,0.0,5e-05,0.6,-0.16410691399681585,4,high,5
2014,0.0,5e-05,0.6,-0.18454962780930703,5,high,5
2014,0.0,5e-05,0.6,-0.0677279149303906,6,high,5
2014,0.0,5e-05,0.6,-0.3657416954098418,7,high,5
